Transaction_ID,Customer_ID,Timestamp,Amount,Merchant_ID,Merchant_Category,Transaction_Type,Card_Present_Flag,Location_City,Location_Country,Device_ID,Channel,Is_3DS_Authenticated,Previous_Fraud_Flag,Is_Fraud
T03569,C6031,2024-07-27 03:58:56,3928.87,M430,Clothing,POS,1,Bangalore,India,D99884,Web,No,No,0
T03570,C7889,2024-06-10 22:15:08,5836.9,M111,Groceries,ATM Withdrawal,0,Bangalore,Singapore,D25421,Mobile App,No,Yes,0
T03571,C6428,2023-11-09 05:59:01,7664.72,M685,Electronics,Online,1,Hyderabad,India,D50920,Mobile App,No,No,0
T03572,C7089,2023-09-09 20:10:38,3116.54,M592,Utilities,Online,0,Delhi,USA,D78860,Web,No,No,0
T03573,C5269,2023-04-04 19:55:14,7941.2,M595,Entertainment,ATM Withdrawal,1,Chennai,USA,D38618,Web,No,No,0
T03574,C5817,2024-06-15 08:19:54,9537.67,M978,Entertainment,ATM Withdrawal,1,Kolkata,UK,D61949,Web,No,Yes,1
T03575,C8598,2024-03-23 08:48:11,4878.83,M452,Entertainment,POS,0,Mumbai,USA,D82820,Mobile App,Yes,Yes,0
T03576,C2929,2024-02-29 00:01:48,8828.69,M292,Utilities,Online,1,Delhi,India,D70728,Web,No,No,0
T03577,C8709,2023-04-17 16:00:20,4237.95,M743,Clothing,POS,0,Mumbai,India,D50586,Mobile App,Yes,Yes,0
T03578,C1879,2023-09-07 18:52:11,7471.05,M990,Utilities,ATM Withdrawal,0,Hyderabad,UK,D70271,Mobile App,Yes,No,0
T03579,C2166,2024-10-11 16:07:51,8159.11,M936,Electronics,Online,0,Kolkata,USA,D71813,Web,Yes,Yes,0
T03580,C8736,2024-09-08 00:29:12,6229.49,M691,Clothing,ATM Withdrawal,1,Kolkata,Singapore,D75060,Mobile App,Yes,No,0
T03581,C4187,2023-06-15 14:55:46,6073.35,M515,Dining,ATM Withdrawal,1,Chennai,Singapore,D43533,Mobile App,No,No,0
T03582,C9199,2024-08-16 14:14:25,4293.7,M562,Utilities,Online,0,Delhi,UK,D10835,Web,No,Yes,0
T03583,C2963,2023-02-05 09:47:41,5671.85,M319,Groceries,Online,0,Hyderabad,USA,D70167,ATM,No,Yes,0
T03584,C7253,2024-04-05 15:54:37,3740.23,M564,Entertainment,POS,0,Kolkata,Singapore,D12359,ATM,No,No,0
T03585,C9680,2023-05-15 17:17:54,6327.35,M736,Electronics,POS,1,Mumbai,India,D38990,Mobile App,No,Yes,0
T03586,C5888,2023-09-18 14:14:34,643.6,M369,Groceries,ATM Withdrawal,1,Bangalore,Singapore,D62781,ATM,Yes,Yes,0
T03587,C7768,2023-02-19 02:32:29,1673.32,M658,Entertainment,Online,0,Delhi,Singapore,D60462,ATM,Yes,Yes,0
T03588,C1885,2023-04-04 18:51:32,338.57,M550,Electronics,ATM Withdrawal,1,Bangalore,USA,D63887,Web,No,No,0
T03589,C3470,2023-08-01 17:44:32,5114.06,M220,Groceries,Online,1,Delhi,India,D56301,Web,No,Yes,0
T03590,C3250,2023-04-20 16:50:41,5869.11,M862,Travel,Online,0,Delhi,Singapore,D62719,Web,No,Yes,0
T03591,C4281,2024-08-11 09:45:25,2935.44,M386,Clothing,Online,1,Hyderabad,USA,D11641,Mobile App,No,Yes,1
T03592,C6614,2023-11-19 11:02:15,8267.04,M771,Entertainment,POS,0,Chennai,UK,D10489,Web,Yes,No,0
T03593,C7704,2023-05-11 12:41:41,6451.33,M886,Travel,Online,1,Mumbai,Singapore,D98107,ATM,Yes,No,0
T03594,C8496,2024-06-24 19:53:39,9651.49,M626,Utilities,Online,1,Chennai,USA,D68888,Web,Yes,No,0
T03595,C3346,2023-10-15 07:56:43,3523.18,M445,Groceries,ATM Withdrawal,1,Hyderabad,UK,D59496,Mobile App,Yes,Yes,0
T03596,C6183,2024-03-05 20:16:04,300.37,M445,Dining,POS,0,Kolkata,Singapore,D28251,ATM,Yes,Yes,0
T03597,C3954,2023-05-09 03:56:13,1799.86,M290,Electronics,POS,1,Chennai,USA,D31240,ATM,Yes,Yes,0
T03598,C2324,2023-12-07 17:14:15,3227.49,M361,Utilities,ATM Withdrawal,0,Chennai,USA,D82040,ATM,No,No,0
T03599,C8988,2023-07-09 05:51:52,7909.17,M449,Entertainment,POS,0,Bangalore,UK,D30270,Web,Yes,No,0
T03600,C6449,2024-12-19 23:50:33,3578.09,M926,Entertainment,POS,0,Hyderabad,Singapore,D25747,Mobile App,No,No,0
T03601,C3897,2024-03-28 01:00:06,727.33,M992,Entertainment,Online,1,Delhi,UK,D33722,ATM,No,No,0
T03602,C6134,2023-02-01 14:40:56,6569.89,M599,Electronics,Online,1,Bangalore,USA,D94543,ATM,No,No,0
T03603,C1950,2023-04-14 14:12:48,3720.27,M890,Electronics,POS,1,Delhi,USA,D80617,Web,Yes,No,0
T03604,C1077,2023-03-19 15:32:08,7795.37,M662,Travel,ATM Withdrawal,0,Bangalore,Singapore,D26653,Web,No,No,0
T03605,C8406,2024-09-06 10:17:00,1223.91,M567,Travel,ATM Withdrawal,0,Chennai,Singapore,D25849,Mobile App,Yes,No,0
T03606,C5481,2024-10-20 04:03:37,3186.57,M779,Groceries,POS,0,Bangalore,Singapore,D86156,Mobile App,No,No,0
T03607,C4430,2024-05-06 00:57:42,110.0,M198,Travel,ATM Withdrawal,1,Bangalore,India,D37856,Web,No,No,0
T03608,C3762,2024-04-20 16:44:13,3289.37,M784,Utilities,POS,1,Hyderabad,UK,D75987,Web,No,No,0
T03609,C3595,2023-10-20 03:35:27,4654.3,M976,Entertainment,POS,1,Delhi,India,D64439,ATM,No,Yes,0
T03610,C9021,2024-08-27 00:39:49,7952.6,M450,Dining,ATM Withdrawal,0,Chennai,USA,D80409,Web,Yes,No,1
T03611,C2442,2023-05-03 12:44:29,8987.54,M881,Utilities,Online,0,Chennai,UK,D31631,Web,No,Yes,0
T03612,C3120,2023-01-13 03:22:13,5616.84,M631,Travel,POS,1,Hyderabad,USA,D73014,Mobile App,Yes,No,0
T03613,C8105,2024-11-14 05:26:04,3856.52,M369,Clothing,ATM Withdrawal,1,Chennai,India,D82823,ATM,Yes,No,0
T03614,C8035,2024-01-14 05:43:54,6018.42,M164,Entertainment,Online,0,Mumbai,Singapore,D44287,Web,No,Yes,0
T03615,C7609,2023-03-04 16:46:42,5273.1,M900,Dining,Online,0,Bangalore,Singapore,D67719,Web,No,Yes,0
T03616,C8029,2023-01-05 22:21:53,1030.1,M474,Groceries,Online,0,Kolkata,Singapore,D27519,Web,Yes,No,0
T03617,C8821,2023-01-06 14:39:54,2781.21,M536,Electronics,POS,0,Chennai,India,D65923,ATM,No,Yes,0
T03618,C7280,2023-05-20 08:29:52,6079.44,M757,Groceries,Online,1,Bangalore,Singapore,D44265,Web,No,Yes,0
T03619,C1076,2024-12-20 08:26:39,8833.72,M126,Entertainment,POS,1,Hyderabad,India,D38245,Web,Yes,No,0
T03620,C1618,2023-03-11 05:42:47,8599.27,M656,Clothing,POS,1,Hyderabad,UK,D88472,Mobile App,No,No,0
T03621,C9745,2024-07-02 22:36:42,749.17,M229,Entertainment,POS,1,Kolkata,UK,D36999,ATM,Yes,Yes,0
T03622,C4267,2024-05-21 05:36:30,8926.75,M196,Entertainment,Online,0,Hyderabad,India,D35894,Mobile App,Yes,Yes,0
T03623,C7112,2024-04-06 03:56:20,4218.08,M332,Clothing,Online,0,Kolkata,Singapore,D11454,Web,Yes,No,0
T03624,C1230,2024-11-19 21:17:47,7562.26,M568,Electronics,POS,1,Kolkata,USA,D49238,ATM,Yes,Yes,0
T03625,C6279,2023-08-09 09:08:21,3178.52,M949,Entertainment,ATM Withdrawal,1,Mumbai,UK,D57205,ATM,Yes,Yes,0
T03626,C9700,2023-11-20 06:56:41,3201.89,M213,Utilities,POS,1,Bangalore,Singapore,D94390,Web,Yes,Yes,0
T03627,C4122,2024-06-22 15:50:33,1972.04,M223,Entertainment,ATM Withdrawal,0,Kolkata,USA,D86838,Web,No,No,0
T03628,C1293,2024-09-19 03:14:48,8027.45,M663,Entertainment,ATM Withdrawal,1,Chennai,India,D66477,Mobile App,No,No,0
T03629,C1067,2024-09-07 08:26:14,4987.01,M829,Clothing,Online,0,Bangalore,India,D84700,Web,Yes,Yes,0
T03630,C5076,2024-08-23 01:36:45,9902.61,M402,Travel,ATM Withdrawal,1,Chennai,Singapore,D31771,Mobile App,Yes,No,0
T03631,C4707,2024-01-05 17:30:56,4212.95,M229,Travel,Online,1,Chennai,USA,D96803,Web,No,Yes,0
T03632,C6641,2024-06-21 18:29:41,1241.8,M994,Travel,POS,0,Delhi,UK,D14808,ATM,Yes,Yes,0
T03633,C6113,2023-04-09 13:26:46,1712.23,M455,Utilities,POS,1,Hyderabad,India,D62729,Web,No,No,0
T03634,C3112,2023-06-10 03:06:18,3269.42,M414,Dining,POS,0,Bangalore,Singapore,D62545,Mobile App,No,No,0
T03635,C2682,2023-04-22 03:21:03,3829.19,M563,Clothing,Online,1,Bangalore,USA,D96524,ATM,No,Yes,0
T03636,C7284,2024-05-11 23:12:56,5764.56,M546,Entertainment,ATM Withdrawal,0,Hyderabad,UK,D62047,Mobile App,Yes,Yes,0
T03637,C9246,2023-07-30 10:52:09,2851.08,M666,Utilities,ATM Withdrawal,1,Bangalore,UK,D14254,Web,No,Yes,0
T03638,C6015,2024-02-11 07:02:45,6437.02,M184,Dining,ATM Withdrawal,1,Chennai,Singapore,D45804,Mobile App,Yes,Yes,0
T03639,C3736,2023-12-16 20:25:16,8561.17,M987,Dining,POS,0,Chennai,UK,D81182,ATM,Yes,No,0
T03640,C2069,2023-11-17 00:49:14,9879.56,M616,Electronics,POS,1,Hyderabad,Singapore,D56178,ATM,Yes,No,0
T03641,C1749,2023-07-05 20:00:47,9116.52,M286,Dining,ATM Withdrawal,1,Hyderabad,USA,D40357,ATM,No,Yes,0
T03642,C5885,2024-12-29 15:15:28,2844.37,M507,Travel,Online,0,Bangalore,Singapore,D22386,ATM,Yes,Yes,0
T03643,C5764,2023-05-16 13:49:40,8416.59,M939,Entertainment,ATM Withdrawal,1,Bangalore,India,D33816,ATM,No,Yes,0
T03644,C8469,2024-04-19 05:15:10,4028.71,M623,Dining,Online,0,Bangalore,India,D36526,Web,No,No,0
T03645,C9524,2024-06-21 05:43:47,8958.4,M299,Entertainment,POS,0,Delhi,UK,D43079,Mobile App,No,Yes,0
T03646,C9587,2023-01-30 05:18:36,9180.43,M245,Clothing,POS,0,Hyderabad,UK,D95646,Web,No,Yes,0
T03647,C6535,2024-04-08 03:18:54,392.16,M960,Utilities,POS,1,Kolkata,UK,D44684,Mobile App,Yes,Yes,0
T03648,C8105,2023-05-20 19:27:06,6448.11,M796,Entertainment,Online,0,Kolkata,Singapore,D36946,ATM,No,No,0
T03649,C3192,2024-07-11 01:33:13,695.47,M327,Clothing,POS,1,Hyderabad,India,D54571,Web,Yes,Yes,0
T03650,C6615,2024-01-24 06:34:51,952.1,M894,Clothing,Online,1,Mumbai,USA,D78295,ATM,No,Yes,1
T03651,C9031,2024-04-20 09:26:07,8025.33,M117,Groceries,ATM Withdrawal,0,Kolkata,USA,D46322,ATM,No,No,0
T03652,C6885,2023-03-10 08:50:02,7232.81,M303,Dining,Online,1,Mumbai,UK,D85796,Mobile App,Yes,No,0
T03653,C4087,2024-05-02 03:41:59,2747.46,M851,Groceries,POS,1,Mumbai,USA,D83717,Mobile App,Yes,Yes,0
T03654,C3701,2024-10-03 22:46:15,7537.17,M862,Travel,Online,0,Bangalore,Singapore,D22002,ATM,No,Yes,0
T03655,C7609,2024-08-30 20:24:18,4004.04,M462,Electronics,POS,1,Chennai,India,D24741,Mobile App,No,Yes,0
T03656,C1313,2023-08-22 22:46:14,5564.95,M638,Electronics,POS,1,Bangalore,Singapore,D78269,Mobile App,Yes,Yes,0
T03657,C4742,2023-09-28 04:27:37,3132.43,M715,Clothing,Online,0,Chennai,Singapore,D96222,Mobile App,Yes,Yes,0
T03658,C4675,2023-11-22 06:44:04,6123.59,M898,Travel,ATM Withdrawal,0,Kolkata,USA,D50538,ATM,No,No,0
T03659,C3149,2023-01-04 13:11:30,3933.88,M255,Electronics,ATM Withdrawal,0,Delhi,UK,D66753,Mobile App,No,Yes,0
T03660,C4460,2024-03-09 04:28:31,6964.87,M676,Utilities,ATM Withdrawal,0,Chennai,UK,D56069,ATM,No,Yes,0
T03661,C1359,2023-07-03 00:37:46,4546.36,M980,Groceries,POS,1,Delhi,USA,D22855,ATM,Yes,No,0
T03662,C9267,2023-05-30 01:19:43,8486.87,M643,Electronics,POS,0,Hyderabad,India,D30187,ATM,No,No,0
T03663,C3768,2023-04-02 06:30:16,9671.56,M637,Dining,POS,0,Mumbai,UK,D44260,Mobile App,No,No,0
T03664,C3017,2024-02-16 19:37:33,1215.01,M148,Groceries,ATM Withdrawal,1,Delhi,India,D33765,Mobile App,No,No,0
T03665,C7006,2023-03-16 07:40:34,3739.69,M919,Dining,Online,0,Mumbai,USA,D25512,Web,No,Yes,0
T03666,C1612,2024-04-25 17:31:21,6180.15,M645,Groceries,POS,0,Delhi,Singapore,D13812,ATM,Yes,Yes,0
T03667,C7147,2023-10-09 02:19:45,293.85,M471,Clothing,ATM Withdrawal,0,Delhi,India,D60960,Mobile App,Yes,Yes,0
T03668,C5190,2024-11-01 02:28:21,479.29,M652,Dining,POS,0,Kolkata,India,D40807,Mobile App,No,Yes,0
T03669,C9761,2024-08-14 04:27:31,104.95,M335,Entertainment,Online,1,Hyderabad,India,D71300,Web,No,No,0
T03670,C1796,2024-02-24 05:09:45,1052.25,M810,Electronics,POS,0,Chennai,India,D83050,ATM,No,Yes,0
T03671,C1785,2024-01-30 05:14:43,3229.27,M643,Groceries,ATM Withdrawal,0,Hyderabad,India,D99418,Mobile App,Yes,No,0
T03672,C2771,2023-06-20 07:36:12,6876.3,M270,Entertainment,POS,1,Delhi,India,D21579,Mobile App,No,Yes,0
T03673,C1323,2023-12-27 13:36:48,4357.39,M483,Clothing,Online,1,Bangalore,India,D72107,Mobile App,Yes,No,0
T03674,C1790,2024-08-21 08:00:57,1702.74,M262,Electronics,POS,0,Delhi,UK,D12487,ATM,No,Yes,0
T03675,C2897,2024-05-01 14:08:23,1912.41,M202,Travel,Online,0,Bangalore,Singapore,D50229,ATM,Yes,No,0
T03676,C7828,2024-05-27 02:44:56,9022.86,M796,Entertainment,POS,1,Kolkata,India,D83283,Mobile App,Yes,No,0
T03677,C8279,2023-06-11 15:25:38,3689.43,M269,Electronics,ATM Withdrawal,0,Mumbai,Singapore,D39559,Web,Yes,No,0
T03678,C7230,2023-08-03 16:57:54,9028.9,M750,Utilities,POS,1,Hyderabad,India,D59317,ATM,Yes,No,0
T03679,C3024,2023-02-11 05:16:41,9895.66,M749,Utilities,ATM Withdrawal,0,Delhi,Singapore,D43085,Web,No,No,0
T03680,C9966,2023-05-31 11:11:01,9341.17,M979,Utilities,Online,1,Mumbai,USA,D92040,ATM,Yes,No,0
T03681,C5140,2023-03-29 12:29:27,8680.28,M733,Entertainment,POS,1,Delhi,UK,D79340,Web,Yes,Yes,0
T03682,C8772,2024-09-10 17:56:31,2597.62,M331,Electronics,Online,1,Mumbai,UK,D22431,Web,Yes,No,0
T03683,C3508,2023-04-26 21:36:51,7849.66,M963,Utilities,POS,0,Mumbai,India,D20900,Web,No,Yes,0
T03684,C4366,2024-06-16 05:52:09,1108.93,M869,Travel,ATM Withdrawal,1,Hyderabad,USA,D63840,Web,No,No,0
T03685,C1152,2024-10-17 09:13:50,9471.5,M833,Clothing,POS,1,Kolkata,India,D54308,Web,Yes,Yes,0
T03686,C5933,2024-12-08 23:18:00,751.35,M255,Clothing,POS,0,Hyderabad,USA,D85941,Mobile App,No,No,0
T03687,C7895,2024-01-04 11:41:46,3293.96,M653,Utilities,POS,0,Hyderabad,India,D55824,Web,Yes,No,0
T03688,C2654,2024-01-22 10:20:55,6127.89,M724,Utilities,POS,0,Mumbai,India,D57373,ATM,No,No,0
T03689,C9524,2023-05-17 22:54:51,8125.04,M534,Dining,Online,0,Delhi,USA,D82415,Web,No,Yes,0
T03690,C5423,2023-05-05 02:08:04,2699.85,M978,Entertainment,POS,0,Mumbai,USA,D91975,Mobile App,No,No,0
T03691,C3247,2024-06-04 12:21:50,1704.22,M307,Groceries,Online,0,Bangalore,UK,D58794,ATM,Yes,Yes,0
T03692,C7862,2024-12-17 15:52:19,1378.5,M385,Electronics,ATM Withdrawal,1,Bangalore,Singapore,D85067,Web,Yes,Yes,0
T03693,C2718,2023-02-03 11:43:59,4607.48,M150,Utilities,Online,1,Kolkata,India,D43817,ATM,No,No,0
T03694,C9381,2023-02-11 23:08:51,1263.76,M510,Entertainment,ATM Withdrawal,0,Mumbai,Singapore,D31878,ATM,No,No,0
T03695,C2928,2024-05-15 21:04:38,8619.09,M403,Electronics,POS,0,Chennai,Singapore,D19601,Web,Yes,No,0
T03696,C5631,2023-10-10 21:03:03,7530.6,M499,Entertainment,POS,1,Bangalore,USA,D91613,Web,No,No,0
T03697,C2867,2023-08-10 09:59:16,8878.1,M634,Entertainment,Online,1,Kolkata,USA,D42341,Mobile App,No,No,1
T03698,C2741,2023-06-12 19:02:10,9658.4,M531,Dining,Online,1,Bangalore,USA,D75488,Web,No,No,0
T03699,C9154,2023-12-04 14:52:00,4133.53,M587,Groceries,ATM Withdrawal,1,Delhi,India,D85210,Web,Yes,No,0
T03700,C4254,2023-07-15 06:05:45,4468.35,M579,Travel,ATM Withdrawal,0,Hyderabad,India,D35864,Web,Yes,Yes,0
T03701,C4272,2023-09-17 15:42:12,1224.61,M429,Groceries,POS,1,Chennai,UK,D23684,ATM,No,No,0
T03702,C5308,2024-04-24 02:20:45,5276.36,M239,Utilities,ATM Withdrawal,0,Chennai,UK,D37338,ATM,No,Yes,0
T03703,C9571,2024-09-17 09:09:08,5779.27,M838,Entertainment,ATM Withdrawal,0,Kolkata,India,D63754,Mobile App,No,No,0
T03704,C4304,2024-11-22 08:17:10,6613.03,M407,Clothing,Online,1,Delhi,Singapore,D35352,ATM,Yes,Yes,0
T03705,C6864,2024-08-12 01:45:00,9763.52,M100,Groceries,ATM Withdrawal,1,Hyderabad,Singapore,D61626,Mobile App,No,Yes,0
T03706,C7713,2023-12-18 23:17:02,3219.79,M176,Electronics,ATM Withdrawal,0,Delhi,USA,D54099,Mobile App,Yes,No,0
T03707,C5839,2023-02-03 15:29:47,7308.91,M357,Entertainment,Online,0,Bangalore,Singapore,D85523,Web,No,Yes,0
T03708,C3627,2023-03-23 02:33:01,2259.08,M825,Electronics,ATM Withdrawal,1,Bangalore,UK,D75083,ATM,No,Yes,0
T03709,C1645,2024-07-29 02:22:16,2638.86,M669,Electronics,Online,1,Hyderabad,UK,D33234,ATM,Yes,No,0
T03710,C9980,2023-02-10 17:51:41,2963.05,M784,Groceries,POS,0,Bangalore,Singapore,D74076,Web,No,Yes,1
T03711,C9132,2024-12-19 08:39:54,828.86,M419,Dining,ATM Withdrawal,1,Hyderabad,India,D62395,Web,Yes,No,0
T03712,C4402,2024-02-22 09:07:42,5585.59,M313,Travel,POS,0,Mumbai,USA,D70452,Web,No,Yes,0
T03713,C8875,2023-05-17 14:46:57,8728.85,M851,Dining,ATM Withdrawal,1,Chennai,USA,D66055,ATM,Yes,Yes,0
T03714,C6416,2023-05-03 18:11:01,6595.15,M727,Groceries,ATM Withdrawal,0,Mumbai,India,D78113,Web,No,Yes,0
T03715,C4842,2024-09-02 02:37:57,7352.95,M708,Entertainment,Online,0,Chennai,USA,D74536,Web,No,Yes,1
T03716,C1044,2023-01-23 13:48:54,2059.71,M168,Clothing,Online,0,Mumbai,USA,D72421,ATM,No,No,0
T03717,C1208,2024-01-12 18:11:59,781.09,M160,Travel,ATM Withdrawal,0,Hyderabad,India,D73978,Web,Yes,No,0
T03718,C2458,2024-02-04 22:30:03,9717.68,M873,Groceries,ATM Withdrawal,1,Delhi,Singapore,D57986,Web,Yes,No,0
T03719,C2809,2023-04-01 03:36:36,603.61,M520,Groceries,ATM Withdrawal,0,Mumbai,USA,D84443,Web,No,No,0
T03720,C9095,2023-02-25 00:55:00,132.27,M243,Entertainment,POS,1,Mumbai,India,D37472,Web,Yes,Yes,0
T03721,C3443,2024-11-26 05:29:06,2162.14,M247,Clothing,Online,1,Bangalore,Singapore,D57301,ATM,No,No,0
T03722,C2475,2023-07-02 18:18:24,8185.3,M592,Electronics,Online,0,Mumbai,UK,D83269,Web,No,Yes,0
T03723,C9383,2024-07-14 07:55:41,1879.99,M942,Utilities,POS,1,Bangalore,India,D65724,Web,No,Yes,0
T03724,C2229,2023-12-12 12:03:44,1046.24,M264,Groceries,ATM Withdrawal,1,Bangalore,Singapore,D19424,Web,Yes,No,0
T03725,C2659,2024-04-05 08:51:10,2087.41,M882,Electronics,Online,1,Bangalore,Singapore,D37344,Web,No,Yes,0
T03726,C5192,2024-03-26 07:32:34,5905.64,M926,Clothing,Online,0,Hyderabad,India,D50448,Web,Yes,Yes,0
T03727,C4787,2023-09-11 04:33:51,5276.92,M348,Groceries,Online,0,Hyderabad,USA,D21704,Web,No,No,0
T03728,C8483,2023-11-22 11:57:41,8584.73,M500,Dining,POS,1,Kolkata,India,D73638,Mobile App,Yes,No,0
T03729,C5850,2023-06-04 08:59:40,7605.12,M905,Groceries,Online,0,Mumbai,USA,D43664,ATM,No,Yes,0
T03730,C5327,2024-08-03 06:42:23,3118.94,M263,Clothing,ATM Withdrawal,0,Delhi,USA,D88068,Web,Yes,Yes,0
T03731,C8606,2024-06-09 17:26:45,4540.77,M761,Electronics,POS,1,Delhi,Singapore,D19564,Mobile App,No,No,0
T03732,C1820,2024-11-28 18:52:55,1540.84,M529,Electronics,ATM Withdrawal,1,Chennai,UK,D86654,Mobile App,Yes,No,1
T03733,C2635,2023-09-10 23:12:27,5045.61,M500,Groceries,ATM Withdrawal,0,Kolkata,India,D55356,ATM,Yes,Yes,0
T03734,C3862,2023-06-28 16:41:22,9141.34,M705,Groceries,ATM Withdrawal,0,Delhi,Singapore,D38843,ATM,Yes,No,0
T03735,C1646,2024-08-28 01:09:06,2188.63,M298,Travel,POS,1,Kolkata,USA,D82797,ATM,No,Yes,0
T03736,C5760,2023-03-27 13:01:31,3637.07,M354,Dining,Online,0,Kolkata,Singapore,D13078,Web,No,No,0
T03737,C6901,2023-09-11 07:32:43,9750.67,M954,Electronics,POS,0,Chennai,USA,D81791,ATM,No,Yes,0
T03738,C6123,2023-06-26 22:09:55,8678.72,M458,Entertainment,Online,1,Mumbai,UK,D95505,Mobile App,Yes,Yes,0
T03739,C7979,2023-03-18 04:02:52,5135.13,M172,Travel,ATM Withdrawal,0,Delhi,India,D81358,ATM,Yes,No,0
T03740,C2898,2023-07-04 04:12:23,7800.43,M331,Utilities,POS,0,Mumbai,Singapore,D49030,Web,Yes,Yes,0
T03741,C2556,2024-07-27 00:37:01,1880.35,M382,Utilities,POS,1,Hyderabad,Singapore,D33482,Web,Yes,Yes,0
T03742,C1751,2023-11-17 11:20:12,2779.11,M243,Utilities,ATM Withdrawal,0,Delhi,Singapore,D66669,Web,No,No,0
T03743,C1158,2024-11-06 15:51:21,1642.8,M511,Entertainment,POS,0,Delhi,UK,D74407,Web,No,Yes,0
T03744,C3267,2023-06-05 07:26:48,3072.16,M226,Electronics,POS,1,Bangalore,India,D27075,Mobile App,Yes,Yes,0
T03745,C3793,2023-10-19 16:25:51,8698.44,M843,Groceries,Online,1,Chennai,USA,D35164,Mobile App,No,No,0
T03746,C6384,2024-11-23 08:15:02,6484.18,M857,Electronics,Online,0,Mumbai,USA,D36277,Web,Yes,Yes,0
T03747,C6857,2023-06-21 09:27:07,1473.75,M699,Electronics,POS,1,Chennai,USA,D89666,Web,Yes,No,0
T03748,C8171,2023-02-27 02:41:35,8762.09,M788,Groceries,POS,0,Hyderabad,India,D89551,Mobile App,No,No,0
T03749,C5395,2024-01-01 19:53:41,7450.51,M255,Entertainment,Online,0,Bangalore,USA,D11702,Web,No,Yes,0
T03750,C2522,2024-03-30 10:54:36,2406.38,M310,Groceries,ATM Withdrawal,0,Mumbai,USA,D99073,ATM,Yes,No,0
T03751,C7105,2024-01-12 06:00:51,8941.09,M554,Groceries,ATM Withdrawal,0,Chennai,UK,D74226,ATM,No,Yes,0
T03752,C6615,2023-02-12 04:57:32,1871.11,M245,Electronics,ATM Withdrawal,0,Hyderabad,USA,D63220,ATM,Yes,Yes,0
T03753,C3996,2024-11-22 15:54:54,286.83,M788,Travel,Online,1,Hyderabad,USA,D25070,ATM,Yes,Yes,0
T03754,C2865,2023-12-05 13:06:49,6619.19,M382,Utilities,POS,0,Bangalore,Singapore,D57621,Web,No,Yes,0
T03755,C7566,2023-04-23 13:54:04,4526.96,M878,Travel,ATM Withdrawal,1,Mumbai,Singapore,D13613,ATM,Yes,Yes,0
T03756,C7557,2023-06-17 21:36:38,2656.52,M435,Utilities,POS,0,Kolkata,India,D14346,Mobile App,No,No,0
T03757,C8479,2024-12-21 17:04:10,9269.35,M111,Entertainment,POS,0,Chennai,USA,D22317,ATM,Yes,Yes,0
T03758,C5453,2024-04-18 08:39:53,841.58,M752,Electronics,Online,1,Kolkata,Singapore,D19829,ATM,Yes,No,0
T03759,C7319,2023-12-20 09:38:40,4315.3,M220,Travel,Online,0,Bangalore,USA,D20747,ATM,No,Yes,0
T03760,C8835,2023-05-19 07:17:35,1507.05,M633,Electronics,POS,1,Mumbai,Singapore,D39352,Web,Yes,Yes,0
T03761,C7909,2023-10-28 20:21:36,5022.4,M418,Groceries,ATM Withdrawal,1,Hyderabad,UK,D89926,Mobile App,No,No,0
T03762,C3732,2023-10-18 02:15:59,5079.76,M636,Groceries,Online,1,Kolkata,UK,D23928,Web,Yes,No,0
T03763,C2852,2023-04-16 22:45:58,532.52,M205,Entertainment,Online,0,Mumbai,USA,D53818,Web,Yes,Yes,0
T03764,C3171,2023-12-22 12:53:44,2726.62,M890,Entertainment,Online,0,Bangalore,USA,D50363,Web,No,No,0
T03765,C1960,2024-07-13 02:26:24,979.03,M743,Utilities,ATM Withdrawal,1,Bangalore,UK,D78903,ATM,Yes,Yes,0
T03766,C3611,2023-05-31 19:18:36,6486.57,M712,Entertainment,POS,0,Bangalore,USA,D10029,Web,Yes,No,0
T03767,C2699,2024-05-05 21:43:39,7320.28,M582,Utilities,Online,1,Bangalore,Singapore,D50346,Mobile App,No,Yes,0
T03768,C7816,2023-10-06 12:36:19,4226.46,M337,Entertainment,POS,0,Kolkata,UK,D47101,Mobile App,Yes,Yes,0
T03769,C8908,2023-07-29 11:28:13,2940.76,M776,Electronics,Online,1,Chennai,UK,D34042,Mobile App,Yes,Yes,0
T03770,C8178,2023-06-07 01:29:03,4027.52,M548,Entertainment,ATM Withdrawal,1,Chennai,UK,D36058,Web,No,No,0
T03771,C3969,2023-09-18 21:28:06,5940.9,M405,Dining,POS,0,Hyderabad,UK,D64093,Mobile App,No,No,0
T03772,C7221,2023-04-09 19:23:57,5296.1,M941,Utilities,Online,0,Delhi,USA,D42914,ATM,Yes,No,0
T03773,C6875,2023-01-25 22:17:11,4936.67,M227,Utilities,Online,1,Mumbai,Singapore,D75456,ATM,No,Yes,0
T03774,C1472,2024-06-21 15:44:22,4336.22,M654,Entertainment,ATM Withdrawal,0,Delhi,Singapore,D91064,ATM,Yes,Yes,0
T03775,C3140,2024-03-17 16:41:58,6811.92,M860,Dining,Online,1,Mumbai,India,D30484,Web,No,No,0
T03776,C8914,2023-02-16 07:59:19,6463.8,M724,Utilities,POS,0,Kolkata,India,D19776,ATM,No,Yes,0
T03777,C8997,2023-08-06 22:50:26,9589.76,M565,Groceries,ATM Withdrawal,1,Kolkata,India,D44281,Mobile App,Yes,No,0
